,safegraph_place_id,location_name,latitude,longitude,city,region,postal_code,stateFIPS,countyFIPS,countyName,poi_cbg,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,base,size
2341,sg:3232d82359ee4abc819c9f0102d9517f,Calvary Chapel Napa,38.31622,-122.318055,Napa,CA,94558,06,06055,Napa County,060552007041,11.0,11.0,11.0,12.0,11.0,8.0,17.0,11.0,1.0
2342,sg:3239658f94c546a6a46aac8f9394d03c,La Mission De L'esprit Saint,33.922294,-118.03045700000001,Whittier,CA,90601,06,06037,Los Angeles County,060375031051,6.0,9.0,6.0,3.0,0.0,5.0,3.0,7.5,0.0
2343,sg:323f316945fa4a79808005bd4f7ec9ac,Fortress Community Church,34.001946000000004,-117.720201,Chino,CA,91710,06,06071,San Bernardino County,060710004014,6.0,12.0,5.0,5.0,0.0,2.0,0.0,8.5,0.0
2344,sg:324052ed04bf48e7871d9918cf4b72e6,Lutheran Church of Our Savior,34.17449000000001,-117.28031599999998,San Bernardino,CA,92404,06,06071,San Bernardino County,060710045051,47.0,42.0,46.0,37.0,13.0,17.0,22.0,44.0,3.0
2345,sg:3241971e123b4958ba7da583e64568e1,Kingdom Hall Jehovah's Witnesses,38.025816,-121.881803,Pittsburg,CA,94565,06,06013,Contra Costa County,060133100002,57.0,52.0,58.0,30.0,7.0,9.0,7.0,55.0,4.0
2346,sg:3242aa53fb1241d9b2c53653a0ced41a,First Baptist Church Of El Centro,32.788931,-115.559326,El Centro,CA,92243,06,06025,Imperial County,060250116002,59.0,51.0,35.0,25.0,8.0,7.0,14.0,43.0,3.0
2347,sg:324b1675418d4caeb6394bde913a349e,Church Assembly In Cupertino,37.310778000000006,-122.02511499999999,Cupertino,CA,95014,06,06085,Santa Clara County,060855080014,3.0,1.0,4.0,2.0,1.0,0.0,1.0,2.5,0.0
2348,sg:3251d02401c64059847254663a103126,Iglesia Universal Del Reino De Dios,32.61204,-117.055304,Chula Vista,CA,91911,06,06073,San Diego County,060730133022,26.0,32.0,18.0,12.0,12.0,18.0,11.0,25.0,2.0
2349,sg:32569b9f46d74980bef42e7f5842f9da,Jehovah's Witnesses Santa Ana,33.758528000000005,-117.93402900000001,Santa Ana,CA,92703,06,06059,Orange County,060590890011,80.0,108.0,87.0,70.0,23.0,32.0,26.0,97.5,4.0
2350,sg:325b5695d8664b4b8081eea234110838,New Testament Baptist Church,38.689875,-121.38712,North Highlands,CA,95660,06,06067,Sacramento County,060670074021,35.0,28.0,31.0,21.0,8.0,18.0,15.0,29.5,2.0
2351,sg:325f1e4923df4949ba77ee6168d8c3fe,Wat Bhuridattavanaram,34.051446999999996,-117.68229699999999,Ontario,CA,91762,06,06071,San Bernardino County,060710003043,32.0,65.0,42.0,24.0,7.0,17.0,17.0,53.5,4.0
2352,sg:32687aff70684e0291439f751661266f,Bethel AME Church,34.192704,-119.18528300000001,Oxnard,CA,93030,06,06111,Ventura County,061110086002,46.0,51.0,42.0,33.0,27.0,31.0,30.0,46.5,3.0
2353,sg:326d135c19e34d6f8d9d7e2697efbf8f,Needles Church of Christ,34.847427,-114.614861,Needles,CA,92363,06,06071,San Bernardino County,060710251002,12.0,12.0,15.0,15.0,9.0,9.0,21.0,13.5,1.0
2354,sg:32709fd289e743a0b73e78aaf5c4a224,Iglesia de Milagros United Pentecostal Church San Diego Metro,32.702498999999996,-117.128184,San Diego,CA,92113,06,06073,San Diego County,060730039013,24.0,28.0,22.0,22.0,23.0,24.0,24.0,25.0,2.0
2355,sg:32717f1e62ff4367a9d4b4f11f19a64f,Valley Christian Assembly,33.72848,-116.37416200000001,Palm Desert,CA,92260,06,06065,Riverside County,060650451083,60.0,48.0,68.0,38.0,14.0,12.0,37.0,58.0,4.0
2356,sg:3271df6c4cbf4f5383f11e8424425c4f,Lighthouse Community Church of God In Christ,37.341774,-121.803169,San Jose,CA,95148,06,06085,Santa Clara County,060855033222,29.0,24.0,20.0,10.0,14.0,15.0,4.0,22.0,2.0
2357,sg:32788558b52242bda9be6b1022e92efd,Iglesia La Luz del Mundo,34.037334,-118.163201,Los Angeles,CA,90022,06,06037,Los Angeles County,060375305002,139.0,154.0,151.0,88.0,39.0,39.0,33.0,152.5,5.0
2358,sg:327efa96e83b4b31a44126c6c7eaf457,Mountain Top Community Church,35.879581,-118.649919,California Hot Springs,CA,93207,06,06107,Tulare County,061070027005,1.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0
2359,sg:327f5f8bcdf046d4a7fc2cc4cd934905,The Church of Jesus Christ of Latter day Saints,34.003289,-117.810629,Diamond Bar,CA,91765,06,06037,Los Angeles County,060374033192,39.0,43.0,38.0,27.0,17.0,18.0,12.0,40.5,3.0
2360,sg:327fc58c83b548d3846a00ac94ea5790,Faith Romanian Baptist Church,37.681382,-122.09673899999999,Hayward,CA,94541,06,06001,Alameda County,060014355001,11.0,13.0,9.0,10.0,3.0,4.0,8.0,11.0,1.0
2361,sg:3282dc6477644049a50ff3812e590952,Sunflower Baptist Church,33.940233,-118.27861200000001,Los Angeles,CA,90003,06,06037,Los Angeles County,060372411202,107.0,81.0,75.0,55.0,35.0,45.0,41.0,78.0,4.0
2362,sg:3283cbadce9345129b17e88c47222dfc,St Edward the Confessor Catholic Church,33.47007,-117.68879199999999,Dana Point,CA,92629,06,06059,Orange County,060590423112,502.0,340.0,352.0,220.0,39.0,41.0,90.0,346.0,5.0
2363,sg:328d5e0fe5b546f29835641a4e35c6e8,Crenshaw Church of Christ,34.010393,-118.322364,Los Angeles,CA,90008,06,06037,Los Angeles County,060372340004,34.0,31.0,21.0,21.0,14.0,23.0,15.0,26.0,2.0
2364,sg:328f3c5e6d0c432dab81ad77de772515,First Church of the Nazarene Filipino,34.069206,-118.28997199999999,Los Angeles,CA,90020,06,06037,Los Angeles County,060372111221,294.0,234.0,238.0,180.0,85.0,87.0,43.0,236.0,5.0
2365,sg:3290dd4232b5491b92e4909f191722cf,Lutheran Church of the Resurrection Lc Ms,38.013449,-122.548653,San Rafael,CA,94903,06,06041,Marin County,060411081003,75.0,15.0,25.0,12.0,7.0,11.0,9.0,20.0,2.0
2366,sg:3295d7e9076d4cbfb274b155789b7dce,Bread Of Life Fellowship Apostolic Church,33.654971,-117.29042700000001,Lake Elsinore,CA,92532,06,06065,Riverside County,060650464041,56.0,45.0,40.0,31.0,12.0,31.0,19.0,42.5,3.0
2367,sg:32988ce096944861b5f6ae272de2b67f,St Edwards Catholic Church,37.961282000000004,-121.2211,Stockton,CA,95215,06,06077,San Joaquin County,060770027022,77.0,83.0,85.0,40.0,5.0,10.0,30.0,84.0,4.0
2368,sg:329a311b6a9a43029826259d22532b96,First Christian Reformed Church,36.351244,-119.64786699999999,Hanford,CA,93230,06,06031,Kings County,060310006021,64.0,64.0,44.0,42.0,34.0,34.0,49.0,54.0,4.0
2369,sg:32a712d6825e4133afa6f15ecc5b0728,Lacosepa,34.040925,-118.167188,Los Angeles,CA,90022,06,06037,Los Angeles County,060375305004,13.0,20.0,16.0,8.0,0.0,0.0,0.0,18.0,1.0
2370,sg:32b831c8687e4cba8088aad50de75af9,St Zaia,37.696428999999995,-120.97256200000001,Modesto,CA,95355,06,06099,Stanislaus County,060990004031,95.0,79.0,71.0,53.0,30.0,27.0,44.0,75.0,4.0
2371,sg:32c54bbc6fb2483a9b3d0841dca18df8,Fragrance Community Church,33.840229,-117.955219,Anaheim,CA,92801,06,06059,Orange County,060590871022,5.0,2.0,4.0,4.0,2.0,10.0,5.0,3.0,0.0
2372,sg:32d4e1cf12b44ec18009e0ace4cfcaf1,Wellspring Christian Fellowship,34.278131,-118.485216,Granada Hills,CA,91344,06,06037,Los Angeles County,060371093003,45.0,33.0,38.0,33.0,15.0,17.0,26.0,35.5,3.0
2373,sg:32d91d5c4a674a388807a5e93b1b415a,Saint Aloysius Camp Retreat Center,37.186495,-122.00341200000001,Los Gatos,CA,95033,06,06085,Santa Clara County,060855118001,7.0,5.0,7.0,3.0,3.0,10.0,9.0,6.0,0.0
2374,sg:32d98ce7eec3463a803bb12017277438,Great Vision Church,34.083686,-118.297467,Los Angeles,CA,90029,06,06037,Los Angeles County,060371915001,21.0,17.0,18.0,6.0,5.0,6.0,5.0,17.5,1.0
2375,sg:32e316ce540b44e29ff29309fe61d772,John The Blessed XXIII,34.13485,-117.366914,Rialto,CA,92376,06,06071,San Bernardino County,060710038013,99.0,95.0,116.0,57.0,7.0,10.0,13.0,105.5,5.0
2376,sg:32e38dbca54e4b0cb1be6522c817d9a3,Inland Empire Philipino,34.056090999999995,-117.175657,Redlands,CA,92374,06,06071,San Bernardino County,060710081001,7.0,7.0,12.0,6.0,0.0,0.0,0.0,9.5,0.0
2377,sg:32e89a66d400495c81c74edf4455475d,The Church of Jesus Christ of Latter day Saints,35.358481,-119.09138200000001,Bakersfield,CA,93309,06,06029,Kern County,060290018022,67.0,85.0,58.0,47.0,24.0,33.0,37.0,71.5,4.0
2378,sg:32eae2f5fe3d4a13a35213f00702a787,Shinnyoen California,37.805820000000004,-122.435805,San Francisco,CA,94123,06,06075,San Francisco County,060750126021,61.0,64.0,57.0,28.0,21.0,33.0,20.0,60.5,4.0
2379,sg:32f292464d84488ea21fe8ec86bd4e7c,Grace Church of Lockeford,38.15378,-121.152786,Lockeford,CA,95237,06,06077,San Joaquin County,060770047012,18.0,21.0,17.0,11.0,3.0,3.0,11.0,19.0,1.0
2380,sg:32f2b7003d2344a29a5e7740fc5e356f,Emmanuel Mission Church,37.531088000000004,-122.014574,Newark,CA,94560,06,06001,Alameda County,060014446012,49.0,46.0,48.0,35.0,12.0,17.0,36.0,47.0,3.0
2381,sg:32f4cd11285b4e51bbe6ea6e1665b2b7,First Missionary Baptist Church,37.768832,-120.86050800000001,Oakdale,CA,95361,06,06099,Stanislaus County,060990002015,18.0,24.0,35.0,41.0,33.0,27.0,27.0,29.5,2.0
2382,sg:32f6326766904d418385a19b771e737e,Vista Bible Chapel,33.21399,-117.246144,Vista,CA,92083,06,06073,San Diego County,060730194042,29.0,25.0,15.0,30.0,13.0,11.0,12.0,20.0,2.0
2383,sg:32fe9bbd0cfd4a53ab45887939be7196,McKinleyville Baptist Church,40.934858,-124.113251,McKinleyville,CA,95519,06,06023,Humboldt County,060230105013,3.0,13.0,7.0,7.0,5.0,6.0,6.0,10.0,1.0
2384,sg:32ff972e7fd049f7a5accc886ab0bcad,Chabad of Irvine,33.674713,-117.793586,Irvine,CA,92604,06,06059,Orange County,060590525135,3.0,5.0,8.0,13.0,1.0,2.0,10.0,6.5,0.0
2385,sg:3300fd89a43b4ebfae717c038d24f4d1,Calvary Temple Assembly of God,39.140907,-121.66471399999999,Yuba City,CA,95993,06,06101,Sutter County,061010505012,63.0,47.0,40.0,28.0,13.0,30.0,19.0,43.5,3.0
2386,sg:33032695aa7643ffb9c45aff00fe4b1f,First Presbyterian Church of St Helena,38.502021,-122.470378,Saint Helena,CA,94574,06,06055,Napa County,060552016023,2.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0
2387,sg:3305faacec3b46acb7f67e7c9245eab5,Grace Missionary Baptist Church,37.688438,-121.778098,Livermore,CA,94551,06,06001,Alameda County,060014514043,20.0,14.0,13.0,14.0,8.0,11.0,13.0,13.5,1.0
2388,sg:330dc34f9540497db5b1c20c0cff176c,Trinity Bible Church,37.119294000000004,-121.63441499999999,Morgan Hill,CA,95037,06,06085,Santa Clara County,060855123102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2389,sg:331101d5a7f94c9bac426d089604a847,Hamilton Square Baptist Church,37.785740000000004,-122.42356200000002,San Francisco,CA,94109,06,06075,San Francisco County,060750151002,23.0,28.0,21.0,15.0,14.0,8.0,1.0,24.5,2.0
2390,sg:3311169308e04f5588fdedead2310263,The Church of Jesus Christ of Latter day Saints,32.829591,-117.170727,San Diego,CA,92117,06,06073,San Diego County,060730085071,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
2391,sg:33144480a31b48a180f626c8a723df57,Iglesia Cristiana Dios Es Bueno,37.366642999999996,-121.85976200000002,San Jose,CA,95133,06,06085,Santa Clara County,060855037091,29.0,26.0,23.0,18.0,5.0,1.0,3.0,24.5,2.0
2392,sg:331564509c42459695ed6b30b12ad2cc,Market Street Seventh Day Adventist Church,37.824974,-122.27576100000002,Oakland,CA,94608,06,06001,Alameda County,060014014001,17.0,18.0,29.0,11.0,10.0,3.0,9.0,23.5,2.0
2393,sg:331deeb1dc61441e8dcf4e56118dcd76,Sisters of Mercy,37.89038400000001,-122.50425600000001,Mill Valley,CA,94941,06,06041,Marin County,060411250001,22.0,19.0,6.0,7.0,3.0,9.0,12.0,12.5,1.0
2394,sg:332511f80ba149bd95420f0fe4fb7216,Advent Christian Church,34.099755,-117.764229,La Verne,CA,91750,06,06037,Los Angeles County,060374015001,34.0,47.0,32.0,20.0,13.0,16.0,14.0,39.5,3.0
2395,sg:33254140e5924f75823e16c73d5f915d,Korean Methodist Church,33.81740300000001,-116.34286100000001,Thousand Palms,CA,92276,06,06065,Riverside County,060650445202,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2396,sg:33328d0b514c4867979a7f2f61b82180,Iglesia Nuevas De Gozo,33.937978,-118.35468999999999,Inglewood,CA,90304,06,06037,Los Angeles County,060376017004,3.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0
2397,sg:333d0f4e14c448258cd6200e4cc470ee,Bethel Presbyterian Church,34.05918,-118.34558,Los Angeles,CA,90036,06,06037,Los Angeles County,060372162003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,sg:333ea93080f140afb09fb34a00f446cd,The Mission Redlands,34.051915,-117.179616,Redlands,CA,92373,06,06071,San Bernardino County,060710082001,43.0,50.0,42.0,30.0,13.0,17.0,15.0,46.0,3.0
2399,sg:334a6dc708504f98b906fa2e316d5f60,Christ's Community Church,37.64024000000001,-122.098317,Hayward,CA,94545,06,06001,Alameda County,060014370002,66.0,64.0,50.0,55.0,25.0,27.0,22.0,57.0,4.0
2400,sg:334dd60a5adb4bf5a93ecdff7cf3a8af,Bethel Latino Temple,34.142922,-118.251648,Glendale,CA,91205,06,06037,Los Angeles County,060373022013,49.0,25.0,30.0,17.0,4.0,1.0,1.0,27.5,2.0
2401,sg:33520dac81024881b9a2811980ab741c,First Union Missionary Baptist Church,36.723258,-119.788126,Fresno,CA,93706,06,06019,Fresno County,060190004003,23.0,18.0,17.0,26.0,6.0,12.0,15.0,17.5,1.0
2402,sg:335d221d2219434aa9ad1a460a4324f7,Holy Family Catholic Church,34.14107,-118.253344,Glendale,CA,91205,06,06037,Los Angeles County,060373022023,109.0,82.0,92.0,35.0,2.0,7.0,18.0,87.0,4.0
2403,sg:33629a4179814fb4a6d26d388a94bc88,Riverside Faith Temple Ministries Interntnl & Schl,33.968251,-117.360744,Riverside,CA,92507,06,06065,Riverside County,060650305013,49.0,44.0,37.0,32.0,24.0,18.0,24.0,40.5,3.0
2404,sg:33650d7c862246a6ab524132ef506382,Chinese Church In Christ South Valley,37.246658000000004,-121.84854299999999,San Jose,CA,95123,06,06085,Santa Clara County,060855120531,20.0,22.0,16.0,7.0,4.0,3.0,3.0,19.0,1.0
2405,sg:3369848c297349068720c1b7c9113daa,White Memorial Church,34.049994,-118.21613799999999,Los Angeles,CA,90033,06,06037,Los Angeles County,060372035001,121.0,100.0,125.0,42.0,18.0,23.0,33.0,112.5,5.0
2406,sg:336a9da068174c4ca528bcf21bd4a2eb,Baycities Church Lomita,33.800757,-118.315454,Lomita,CA,90717,06,06037,Los Angeles County,060376700012,22.0,17.0,12.0,8.0,1.0,4.0,4.0,14.5,1.0
2407,sg:336c0893ccda477f817f7be357ce74c5,Christ Lutheran Church,34.041512,-117.68582099999999,Chino,CA,91710,06,06071,San Bernardino County,060710004041,5.0,5.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0
2408,sg:3381de183cf942229f8a0206c2c7c10b,Templo Bethel Del Cladic,37.00182,-121.571125,Gilroy,CA,95020,06,06085,Santa Clara County,060855125082,75.0,73.0,51.0,44.0,40.0,38.0,31.0,62.0,4.0
2409,sg:33829e7c8af4468c884530637a8d3ac2,Second Baptist Church of Paso Robles,35.634904,-120.687927,Paso Robles,CA,93446,06,06079,San Luis Obispo County,060790101023,14.0,12.0,7.0,9.0,1.0,6.0,3.0,9.5,0.0
2410,sg:3382d8bd85994186a6cf9ed0e86b6edf,Immaculate Heart Of Mary Catholic Church Of Ramona,33.044601,-116.861099,Ramona,CA,92065,06,06073,San Diego County,060730208091,51.0,31.0,38.0,25.0,5.0,11.0,13.0,34.5,3.0
2411,sg:338550f4ca2740c0bffc9a1e9b5eb0c8,Saint Mark A M E Church,33.914846000000004,-118.26560800000001,Los Angeles,CA,90061,06,06037,Los Angeles County,060375409021,8.0,21.0,10.0,6.0,4.0,10.0,6.0,15.5,1.0
2412,sg:33855238d66c4cd29da95751c7bd9bc9,The Bridge at Union Church,34.047422999999995,-118.242143,Los Angeles,CA,90013,06,06037,Los Angeles County,060372062002,2.0,8.0,6.0,4.0,0.0,2.0,0.0,7.0,0.0
2413,sg:33859be9ff7143eeb921a4898e9ce8cf,The Church of Jesus Christ of Latter day Saints,40.583513,-122.43092800000001,Redding,CA,96001,06,06089,Shasta County,060890106022,36.0,45.0,33.0,28.0,5.0,3.0,23.0,39.0,3.0
2414,sg:338db6c54ea74c0e98cc009034e57a83,Church of the Nazarene,34.168803999999994,-118.11975600000001,Pasadena,CA,91104,06,06037,Los Angeles County,060374625004,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0
2415,sg:338ee779801e4715abec46534e10018e,Harbor Christian Fellowship,33.656392,-117.92971399999999,Costa Mesa,CA,92627,06,06059,Orange County,060590638081,55.0,46.0,37.0,28.0,13.0,19.0,16.0,41.5,3.0
2416,sg:338f1f7ff7e84e0e86b479769019660f,Berkeley Gospel Church of Christ,37.909576,-122.310956,Richmond,CA,94804,06,06013,Contra Costa County,060133830002,100.0,0.0,0.0,12.0,2.0,2.0,11.0,0.0,0.0
2417,sg:33967da973644fcb8534b4986598f666,Church In Hacienda Heights,34.005753999999996,-117.96517800000001,Hacienda Heights,CA,91745,06,06037,Los Angeles County,060374085041,24.0,25.0,21.0,15.0,3.0,5.0,3.0,23.0,2.0
2418,sg:339d5126b8ab417fba579ae8b866b1c9,West Point Community Covenant Church,38.398601,-120.527076,West Point,CA,95255,06,06009,Calaveras County,060090004002,30.0,27.0,33.0,25.0,10.0,18.0,19.0,30.0,3.0
2419,sg:339de9b17456483b9aa2171005b517e8,Fuente De Vida Foursquare Church,34.044404,-118.02768200000001,El Monte,CA,91733,06,06037,Los Angeles County,060374340031,25.0,33.0,27.0,15.0,9.0,12.0,13.0,30.0,3.0
2420,sg:33a5812da746424cb93bc7ff92507cb1,Christ Community Church,39.224323,-121.04757,Grass Valley,CA,95945,06,06057,Nevada County,060570006002,49.0,36.0,16.0,24.0,5.0,9.0,5.0,26.0,2.0
2421,sg:33add17d92294d329c4172b8af6a1a87,Ignite church OC,33.630081,-117.82903400000001,Irvine,CA,92603,06,06059,Orange County,060590626044,5.0,11.0,4.0,3.0,0.0,3.0,0.0,7.5,0.0
2422,sg:33af3d3bf3644e458b67bf99411c6cac,Our Lady of Lourdes,34.0697,-117.68884399999999,Montclair,CA,91763,06,06071,San Bernardino County,060710002081,107.0,97.0,121.0,71.0,2.0,5.0,20.0,109.0,5.0
2423,sg:33af649f9a8e40fbadeecd50c58b0ccd,Faith and Action,34.897498,-117.02215,Barstow,CA,92311,06,06071,San Bernardino County,060710094002,40.0,52.0,30.0,23.0,14.0,18.0,17.0,41.0,3.0
2424,sg:33b3a3ad64c740b78ed6e3e55a729906,Community of Christ,33.782532,-117.834938,Orange,CA,92866,06,06059,Orange County,060590758063,20.0,33.0,18.0,15.0,5.0,3.0,4.0,25.5,2.0
2425,sg:33b4a31f1aaf4ad184c5798367ad91ce,Riverview Evangelical Free Church,33.301047,-117.218102,Bonsall,CA,92003,06,06073,San Diego County,060730188021,79.0,66.0,76.0,51.0,14.0,8.0,36.0,71.0,4.0
2426,sg:33b6d06be23545eda7e4eb4430274807,First Missionary Baptist Church,35.612315,-118.46865,Lake Isabella,CA,93240,06,06029,Kern County,060290052045,12.0,12.0,10.0,17.0,11.0,14.0,9.0,11.0,1.0
2427,sg:33ba7602dc604cb48ae0bddc37cb492c,Columbus Street Baptist Church,35.398104,-118.986723,Bakersfield,CA,93305,06,06029,Kern County,060290007002,26.0,16.0,30.0,15.0,11.0,7.0,11.0,23.0,2.0
2428,sg:33bb8fefc1b04f019c76397d5b7d169c,Church of Christ,37.302376,-120.47526299999998,Merced,CA,95340,06,06047,Merced County,060470013022,33.0,39.0,17.0,38.0,15.0,11.0,10.0,28.0,2.0
2429,sg:33c5b6a8dcc446bf816bf8935cb176c0,Iglesia Poder De Dios,34.208898,-118.543357,Reseda,CA,91335,06,06037,Los Angeles County,060371310102,45.0,43.0,31.0,33.0,19.0,45.0,36.0,37.0,3.0
2430,sg:33c9a4326bce464a8df56a91cd61ab07,Shepherd of Life Lutheran Elca,33.679727,-117.397356,Lake Elsinore,CA,92530,06,06065,Riverside County,060650430102,14.0,14.0,15.0,13.0,8.0,8.0,8.0,14.5,1.0
2431,sg:33c9bc334aac436380948ac3f8d3074b,Blessings of Faith Worship Center International,37.684219,-122.0549,Hayward,CA,94541,06,06001,Alameda County,060014353003,44.0,32.0,33.0,29.0,17.0,25.0,18.0,32.5,3.0
2432,sg:33d17b8816ba4082b324273e3697a75a,New Creation Presbyterian Church,33.808716,-118.28994499999999,Harbor City,CA,90710,06,06037,Los Angeles County,060375436032,7.0,5.0,6.0,4.0,1.0,2.0,2.0,5.5,0.0
2433,sg:33dcbd2414fd47ffb9fdf42352ab4656,St Clare's Retreat Center,37.056646,-121.961626,Soquel,CA,95073,06,06087,Santa Cruz County,060871211001,8.0,18.0,11.0,7.0,3.0,2.0,4.0,14.5,1.0
2434,sg:33e0857d88a7466ab811b601c26d64f3,Willow Avenue Mennonite Church,36.803816,-119.726629,Clovis,CA,93612,06,06019,Fresno County,060190031024,23.0,16.0,24.0,9.0,6.0,6.0,12.0,20.0,2.0
2435,sg:33e16161195143e4ba1176552ea30852,Community Baptist Church,36.617215,-121.91389099999999,Pacific Grove,CA,93950,06,06053,Monterey County,060530122001,23.0,23.0,18.0,19.0,5.0,5.0,14.0,20.5,2.0
2436,sg:33e3ce3a75724241ac09df694646802a,Christian & Missionary Alliance Church,33.934465,-118.19061799999999,Lynwood,CA,90262,06,06037,Los Angeles County,060375401013,34.0,15.0,34.0,16.0,14.0,10.0,21.0,24.5,2.0
2437,sg:33e4ac0a71984a9089d90d3ec800392d,First Baptist Church of Dominguez,33.832038,-118.218746,Carson,CA,90810,06,06037,Los Angeles County,060375440022,8.0,7.0,7.0,3.0,3.0,1.0,2.0,7.0,0.0
2438,sg:33e771655a5442ba9886a75d14d1a197,St Mary Star of the Sea,33.19732800000001,-117.37876100000001,Oceanside,CA,92054,06,06073,San Diego County,060730184003,2.0,2.0,3.0,0.0,0.0,0.0,3.0,2.5,0.0
2439,sg:33e85c9c0b5f4c8292fc81f8259c3586,LA Hompa Hongwanji Buddhist Temple,34.049069,-118.234412,Los Angeles,CA,90012,06,06037,Los Angeles County,060372060311,36.0,42.0,23.0,18.0,6.0,19.0,20.0,32.5,3.0
2440,sg:33ea4078ce804dccab91c2b1b038a082,Calvary Chapel Of Escondido,33.145706,-117.103577,Escondido,CA,92026,06,06073,San Diego County,060730203092,68.0,76.0,63.0,35.0,5.0,12.0,11.0,69.5,4.0
2441,sg:33f68fc785094597b0e4e359a6a9c485,Grace Missionary Baptist Church,33.86365,-118.37126599999999,Redondo Beach,CA,90278,06,06037,Los Angeles County,060376206024,54.0,51.0,23.0,28.0,22.0,33.0,34.0,37.0,3.0
2442,sg:33f737682e6f4ec6ab3f5694ef1eda26,Full Gospel Tabernacle Pentecostal Church of God,37.969374,-121.224391,Stockton,CA,95215,06,06077,San Joaquin County,060770027021,33.0,21.0,31.0,29.0,18.0,30.0,23.0,26.0,2.0
2443,sg:33f9959b6e4943deaf3be8ba1f04e35d,Redemption Church,34.448274,-119.274055,Ojai,CA,93023,06,06111,Ventura County,061110010021,15.0,17.0,17.0,13.0,3.0,7.0,8.0,17.0,1.0
2444,sg:33fad63e3e664897942a9ec85f2dfce5,University Catholic Center,34.067134,-118.44845900000001,Los Angeles,CA,90024,06,06037,Los Angeles County,060372653051,68.0,111.0,93.0,58.0,12.0,21.0,30.0,102.0,5.0
2445,sg:34069fa9872f4c12b6ef17c804dacacc,Desert Streams Church Of The Open Bible,34.422847999999995,-118.498709,Canyon Country,CA,91351,06,06037,Los Angeles County,060379200231,13.0,20.0,19.0,15.0,10.0,8.0,10.0,19.5,1.0
2446,sg:3409447c8b56473b8123741cd0d994f3,Our Lady of Perpetual Help Church,36.821462,-119.70472099999999,Clovis,CA,93612,06,06019,Fresno County,060190056022,91.0,80.0,108.0,61.0,16.0,32.0,38.0,94.0,4.0
2447,sg:3409adf1d3314531bdb4758e4cc686fe,First Free Will Baptist Church of Clovis,36.832654,-119.717542,Clovis,CA,93612,06,06019,Fresno County,060190056061,30.0,24.0,18.0,17.0,4.0,6.0,6.0,21.0,2.0
2448,sg:340c008b6c1f46c9a08b758ba3ef858f,Del Aire Baptist Church,33.924761,-118.365466,Hawthorne,CA,90250,06,06037,Los Angeles County,060376022005,32.0,33.0,17.0,12.0,9.0,11.0,12.0,25.0,2.0
2449,sg:340f7044f113428daceb4e200043dc6e,House of Praise,34.09941,-117.766898,La Verne,CA,91750,06,06037,Los Angeles County,060374015001,23.0,32.0,11.0,18.0,13.0,14.0,11.0,21.5,2.0
2450,sg:34127cddf55d4d8ab6095a440d3025a2,Calvary Chapel of Clearlake,38.961657,-122.644157,Clearlake,CA,95422,06,06033,Lake County,060330007012,23.0,19.0,21.0,15.0,8.0,7.0,8.0,20.0,2.0
2451,sg:341586925ded4a6eac1bb0be5c7b9dcd,MCC United Church of Christ in the Valley,34.174944,-118.36125600000001,North Hollywood,CA,91601,06,06037,Los Angeles County,060371243001,28.0,37.0,27.0,20.0,5.0,3.0,4.0,32.0,3.0
2452,sg:341907211f6843b6b546e9d187a20e6f,Community Alliance Church,37.974351,-122.34213600000001,San Pablo,CA,94806,06,06013,Contra Costa County,060133671003,13.0,21.0,19.0,14.0,2.0,3.0,7.0,20.0,2.0
