,safegraph_place_id,location_name,latitude,longitude,city,region,postal_code,stateFIPS,countyFIPS,countyName,poi_cbg
3356,sg:661e0dcbb90a42c0ad82b655b4619fdd,Church of Scientology International,34.101956,-118.32791499999999,Los Angeles,CA,90028,06,06037,Los Angeles County,060371902011
3357,sg:67356a1b03dc4185936443b50e962aa4,Landmark Missionary Baptist Church,39.201817,-121.086565,Grass Valley,CA,95949,06,06057,Nevada County,060570003001
3358,sg:74a5d483deb04e178c91b591a6927d04,The Church at Santa Monica,34.011996999999994,-118.483851,Santa Monica,CA,90405,06,06037,Los Angeles County,060377019023
3359,sg:93549e602f9749ba9a9f33042c856544,St James Community Baptist Church,34.00395,-118.31067900000001,Los Angeles,CA,90062,06,06037,Los Angeles County,060372315002
3360,sg:c579049018d44b59adfd590f10031158,West Palmdale Christian Church,34.650106,-118.141799,Lancaster,CA,93534,06,06037,Los Angeles County,060379007042
3361,sg:e74880f6d56741c784b44b7e7d426f67,Praise Chapel Bilingual Church,33.891324,-118.158464,Paramount,CA,90723,06,06037,Los Angeles County,060375539014
3362,sg:edbe61ed88c340239bbd7ac7b95bd92f,United Methodist Churches,33.899928,-117.854399,Placentia,CA,92870,06,06059,Orange County,060590117172
3363,sg:f0d4bdd136dc4658b9092eedc89b253f,Heritage Church,33.717690000000005,-117.19004199999999,Menifee,CA,92586,06,06065,Riverside County,060650427412
3364,sg:1e9f19d090ad400f8c2f5690bcebb34b,The Healing Place,32.774443,-117.018429,La Mesa,CA,91942,06,06073,San Diego County,060730148033
3365,sg:3311169308e04f5588fdedead2310263,The Church of Jesus Christ of Latter day Saints,32.829591,-117.170727,San Diego,CA,92117,06,06073,San Diego County,060730085071
3366,sg:444f2c5cc29f443f9b077a1ffa2cb32a,Saddleback Church Yorba Linda,33.898534000000005,-117.789105,Yorba Linda,CA,92886,06,06059,Orange County,060590218223
3367,sg:4bd5fb7e46ff4ea9b63d7fdb93c89ec8,Rehoboth Ministry of the Apostolic Faith,34.07277,-117.87554899999999,West Covina,CA,91791,06,06037,Los Angeles County,060374036001
3368,sg:50a7aa05e78c4f6bbb5d56569a4df316,Baptist Church First of Oakland,37.811303,-122.269348,Oakland,CA,94612,06,06001,Alameda County,060014028002
3369,sg:538cfd12b5054911a61a0027fd375dbc,Badr Islamic Center,36.839172,-119.878394,Fresno,CA,93722,06,06019,Fresno County,060190042082
3370,sg:7a17c933b0a94854944f9a517ef550c7,Genesis Missionary Baptist Church,38.4821,-121.47496100000001,Sacramento,CA,95832,06,06067,Sacramento County,060670042032
3371,sg:8b6286347bb5427c90cb2994f3526b60,Shepherd of the Valley Lutheran Church,33.559157,-116.68041799999999,Anza,CA,92539,06,06065,Riverside County,060650444023
3372,sg:c72f8afed51844e8acb9d970dda7efc8,Society of St Francis,37.760386,-122.42566699999999,San Francisco,CA,94110,06,06075,San Francisco County,060750207001
3373,sg:ccc39c69b60e4b2d960547d44fac5a29,First Congregational United Church of Christ,38.458978,-122.71368500000001,Santa Rosa,CA,95404,06,06097,Sonoma County,060971522011
3374,sg:cda503ae34d548b6a5f66bd0ee3d7b46,Daughters of the Goddess,37.891603,-122.11906299999998,Lafayette,CA,94549,06,06013,Contra Costa County,060133500001
3375,sg:dff6bc5ec9b145009a3269df6b9ac8fd,Living Way Christian Fellowship,34.261305,-117.497142,Lytle Creek,CA,92358,,,,
3376,sg:fed5ecad516c49ad95077b3ea1077607,Woodland Hills First Baptist Church,34.174999,-118.62364,Woodland Hills,CA,91367,06,06037,Los Angeles County,060379304011
3377,sg:0a60ebe557c24c94b7278f6aa460504e,Grace Bible Fellowship of Silicon Valley,37.352641,-122.039578,Sunnyvale,CA,94087,06,06085,Santa Clara County,060855084032
3378,sg:0a821df5ec1f43269b527fa16e392aa4,Sacred Circles,33.972201,-118.03714599999999,Whittier,CA,90602,06,06037,Los Angeles County,060375018042
3379,sg:0f42013cd1794af8838c3ba10f0f2ebc,Fruit of the Vine Church,33.98604,-118.058755,Whittier,CA,90606,06,06037,Los Angeles County,060375010022
3380,sg:23357146502f4cb595a36478112f866d,The Journey Church,37.976556,-120.32834799999999,Sonora,CA,95370,06,06109,Tuolumne County,061090041002
3381,sg:3ac7129606c14c7297a9d62d665c05c2,Church of Jesus Christ,33.788199,-118.10491299999998,Long Beach,CA,90815,06,06037,Los Angeles County,060375745003
3382,sg:3ba3ac7df26b4ad79629bdc21c5c72ec,The Life Church,32.789969,-117.203048,San Diego,CA,92110,06,06073,San Diego County,060730091034
3383,sg:5d2dc25755c941eaaf99f2329e0756bd,Jehovah's Witnesses Central Congregation,36.753099,-119.768879,Fresno,CA,93702,06,06019,Fresno County,060190025021
3384,sg:6a14d0f5a82142b4930c18f9281d6b3e,Calvary Reformed Church,37.737198,-121.13158600000001,Ripon,CA,95366,06,06077,San Joaquin County,060770050013
3385,sg:93b06322b38b4981abd8b76b48d1e670,San Luis Rey Valley United Methodist Church,33.247894,-117.264665,Oceanside,CA,92057,06,06073,San Diego County,060730193031
3386,sg:9f01ab8b70b54aed9dedbd408c838c25,St Philip the Apostle Byzantine Catholic Church,38.5398,-121.42821299999999,Sacramento,CA,95820,06,06067,Sacramento County,060670029004
3387,sg:a8608371028a45c4a33ad10426142dfa,Iglesia Casa De Fe,33.916813,-117.23558200000001,Moreno Valley,CA,92553,06,06065,Riverside County,060650425103
3388,sg:b5b700afa77e4635a6802496218f9a6e,Emmanuel Church,34.188316,-118.31071100000001,Burbank,CA,91501,06,06037,Los Angeles County,060373107011
3389,sg:bccfcc67f43f486da72d29aae38f47df,West Park Fellowship,38.733139,-121.29008300000001,Roseville,CA,95678,06,06061,Placer County,060610208052
3390,sg:bf1a20972da04aab87068425204c7f9e,Shield of Faith Pentecostal Church,33.723845000000004,-116.20661399999999,Chiriaco Summit,CA,92201,,,,
3391,sg:e24aa0411c8c49eda8731e00b9f13a8f,Bupwahng Sa Korean Buddhist Temple,33.774559,-117.982026,Garden Grove,CA,92841,06,06059,Orange County,060590881072
3392,sg:eb7c22299837462c9d17a67f1b823522,St Columbkille Catholic Church,33.981543,-118.274134,Los Angeles,CA,90003,06,06037,Los Angeles County,060372393102
3393,sg:fbb39801d8d3487c9e4506ed74b706b4,Covenant Community Church,33.790158,-117.84262700000001,Orange,CA,92866,06,06059,Orange County,060590758052
3394,sg:0b4d6da561554dd18c2b9d9a56ea6285,First Baptist Church of Monrovia Arcadia ABC,34.149415999999995,-118.000155,Monrovia,CA,91016,06,06037,Los Angeles County,060374310013
3395,sg:143167f235c54ff89f63fd3f1f4271fd,Calvary Chapel San Clemente,33.468422,-117.59819499999999,San Clemente,CA,92673,06,06059,Orange County,060590320231
3396,sg:41bb1828898343c5a7b48e2aabaf484e,St Kevin's Church,37.73863,-122.414801,San Francisco,CA,94110,06,06075,San Francisco County,060750254021
3397,sg:4968511106154c1c9888bc43c362fa7e,Kingdom Hall of Jehovah's Witnesses,33.965328,-118.11375100000001,Pico Rivera,CA,90660,06,06037,Los Angeles County,060375025001
3398,sg:6342f4f910864848b5f93db1b1e01d2a,First Presbyterian Church,36.29476,-119.140456,Exeter,CA,93221,06,06107,Tulare County,061070015023
3399,sg:98bd3e8454b84f578971ef012bc552d9,First Baptist Church of Rosemead,34.087084000000004,-118.081368,Rosemead,CA,91770,06,06037,Los Angeles County,060374322012
3400,sg:a697902095b14a8ebe30a4ffee77e0be,The Church of the Nativity,37.460753000000004,-122.18034899999999,Menlo Park,CA,94025,06,06081,San Mateo County,060816125001
3401,sg:c6138068cfaf4a989f242c06b26cc210,United Penecostal Church,35.139808,-119.45769399999999,Taft,CA,93268,06,06029,Kern County,060290035001
3402,sg:ca100486c8754d19801c3b042b2e4103,Santa Maria Vineyard Church,34.951786,-120.42666799999999,Santa Maria,CA,93454,06,06083,Santa Barbara County,060830021011
3403,sg:d1019528daef4573a13267177b338d08,First Baptist Church of San Francisco,37.772233,-122.42403300000001,San Francisco,CA,94102,06,06075,San Francisco County,060750168023
3404,sg:e642253cf9db46829eff67745b2f5908,Hi Desert Korean Community Church,34.503487,-117.24310600000001,Apple Valley,CA,92307,06,06071,San Bernardino County,060710097172
3405,sg:e9172c6726f543ce80b5bcc7a234d5b8,Mission Del Community Church,33.909434000000005,-117.327875,Riverside,CA,92508,06,06065,Riverside County,060650420122
3406,sg:fe46ce8de975465da33bdef3f2cdc834,Iglesia Bautista Hispana,34.039327,-118.277736,Los Angeles,CA,90015,06,06037,Los Angeles County,060372242002
3407,sg:0a8d103e27df4033a3bb176a005a63ee,Felton Bible Church,37.049119,-122.06630200000001,Felton,CA,95018,06,06087,Santa Cruz County,060871207003
3408,sg:186d2b8085ac405c8cad3354beec4b75,Our Savior Lutheran Church,37.988786,-122.28746399999999,Pinole,CA,94564,06,06013,Contra Costa County,060133601013
3409,sg:7b474c5795f54345a08ed40da3317c17,The Church of Jesus Christ of Latter day Saints,34.026256,-117.919448,La Puente,CA,91744,06,06037,Los Angeles County,060374078011
3410,sg:82311b259dd34557854d7b0af4d25d60,Journey Community Church,36.809993,-119.69428500000001,Clovis,CA,93612,06,06019,Fresno County,060190057044
3411,sg:92f3ea8471094eb19fe78ef8147bff37,Genesis Baptist Church,38.444355,-122.749577,Santa Rosa,CA,95401,06,06097,Sonoma County,060971530021
3412,sg:c966f39f138941f79fd63c24ef4fde91,Our Redeemer Lutheran Church Wels,34.451029999999996,-119.791771,Santa Barbara,CA,93111,06,06083,Santa Barbara County,060830001013
3413,sg:cb914bf448cd471f9bea6011bd70b6ef,First Southern Baptist Church of Buena Park,33.861525,-118.00343000000001,Buena Park,CA,90621,06,06059,Orange County,060591105004
3414,sg:149d624a1f0940f9b9bc81f5bbe18b0d,The Church of Jesus Christ of Latter day Saints,33.542346,-117.77681100000001,Laguna Beach,CA,92651,06,06059,Orange County,060590626323
3415,sg:2ae7500486e847739ee3c5402b3bfed9,South Bay Chinese Christian Church,33.861196,-118.305004,Los Angeles,CA,90001,06,06037,Los Angeles County,060372913001
3416,sg:448fd4afb7b64c129e79baf6981bf158,Active Church Redlands,34.064419,-117.239704,Redlands,CA,92374,06,06071,San Bernardino County,060710078001
3417,sg:633008a9e61b450d9d86408cf626595e,Life Lutheran Church,37.909014,-122.310561,Richmond,CA,94804,06,06013,Contra Costa County,060133830003
3418,sg:6cb0e5d053a8484e8b6005931442ba48,St Martin of Tours Church,37.325169,-121.93906000000001,San Jose,CA,95128,06,06085,Santa Clara County,060855020012
3419,sg:75ce7600c5e240019316d6898a105d00,Ministerios Una Voz Profetica en las Naciones,33.957935,-118.18531000000002,Cudahy,CA,90201,06,06037,Los Angeles County,060375343011
3420,sg:9c94ed27544a44649e9fdc5f528ff07c,Twin Cities Church,39.23021,-121.089564,Grass Valley,CA,95945,06,06057,Nevada County,060570005013
3421,sg:d1f6a448a30b40a58da9e72bf55ba264,The Universal Church,33.782071,-118.194135,Long Beach,CA,90813,06,06037,Los Angeles County,060375758031
3422,sg:dc0ed0def3b649f0a1f8c5a911469485,Oxford Presbyterian Church,34.076233,-118.28271299999999,Los Angeles,CA,90026,06,06037,Los Angeles County,060371958021
3423,sg:f246e0bcdfed48309578eb0f1cc38f29,Holy Angels Church,34.130707,-118.045497,Arcadia,CA,91007,06,06037,Los Angeles County,060374307212
3424,sg:026ad1a0638f4ba49cc402e005f04ce6,St Anthony's Catholic Church,37.789251,-122.24275800000001,Oakland,CA,94606,06,06001,Alameda County,060014059022
3425,sg:1c9aa72b57fc451ba3605a39270615eb,Korean Agape Mission Church,37.745143,-122.170731,Oakland,CA,94603,06,06001,Alameda County,060014103003
3426,sg:207ef2820c104f7580c61c2bca395d3d,First Presbyterian Church,34.132907,-117.292301,San Bernardino,CA,92405,06,06071,San Bernardino County,060710054001
3427,sg:40e9abdb447b4f328d4f78869b178270,Technical Assistance Program,32.813108,-116.968096,El Cajon,CA,92020,06,06073,San Diego County,060730162021
3428,sg:458e64c9e77145f0ac8926c7e8c85c71,Greater Pearl Baptist Church,33.912444,-118.264918,Los Angeles,CA,90061,06,06037,Los Angeles County,060375408005
3429,sg:614e3a3350604325962b3f26eab3a06b,Harbor Community Church of God,33.830317,-118.272733,Carson,CA,90745,06,06037,Los Angeles County,060375438022
3430,sg:86e994970fc64888b7ed0bb990845894,Nagara Dhamma Temple,37.764534000000005,-122.49274399999999,San Francisco,CA,94122,06,06075,San Francisco County,060750327001
3431,sg:a26b9362df7148aa96645d831cc41af2,St Peter the Apostle Serbian Orthodox Church,36.782548,-119.771225,Fresno,CA,93726,06,06019,Fresno County,060190052031
3432,sg:b62ca1daec2c479bba48565cb63fc0f7,St John's Episcopal Church,38.231224,-122.63936299999999,Petaluma,CA,94952,06,06097,Sonoma County,060971507013
3433,sg:1100cfb96472452891c7996bb9e1a98c,First United Methodist Church,36.539805,-119.83356599999999,Caruthers,CA,93609,06,06019,Fresno County,060190075004
3434,sg:33c814636d6241ce820d72bfea510275,Highland Chapel United Methodist Church,35.613007,-118.481196,Lake Isabella,CA,93240,06,06029,Kern County,060290052042
3435,sg:3a96bed669034753a3465be6e5a2fac8,First Samoan Nazarene Church,37.644686,-122.08175200000001,Hayward,CA,94544,06,06001,Alameda County,060014375001
3436,sg:ad07241cf1d2491db706a906d1a46e24,Grace Chapel Church,35.639882,-118.406985,Lake Isabella,CA,93240,06,06029,Kern County,060290052033
3437,sg:af9b077006024b0e8901db087dfd5744,Unitarian Universalist Church of the Verdugo Hills,34.234153000000006,-118.25771999999999,La Crescenta,CA,91214,06,06037,Los Angeles County,060373004004
3438,sg:f7be78ed114041539a19a6ad898e996b,Church of Christ Mid Valley,36.210578999999996,-119.354952,Tulare,CA,93274,06,06107,Tulare County,061070022021
3439,sg:f89e166b0ed44cd0bbfc0f78928638fe,Bread Of Life Evangelistic Outreach,37.46338,-122.14011699999999,East Palo Alto,CA,94303,06,06081,San Mateo County,060816120004
3440,sg:043da4501d754e3ea441111bbae1da6d,La Korean Community Church of God,34.150197999999996,-118.266324,Glendale,CA,91203,06,06037,Los Angeles County,060373017022
3441,sg:275a725f6ac549319d7524681b8c378f,Good Samaritan Missionary Baptist Church,38.102942999999996,-122.257951,Vallejo,CA,94590,06,06095,Solano County,060952509002
3442,sg:3df658aa12e14f888eaaba98caed11a5,Light Of Life Russian Church,34.053138,-118.28084,Los Angeles,CA,90006,06,06037,Los Angeles County,060372095101
3443,sg:5b7d19b35ecd486d9cc131c91243c6dc,Church of the Nazarene,41.750562,-124.19936799999999,Crescent City,CA,95531,06,06015,Del Norte County,060150001011
3444,sg:b3bab732d0e040b6ad1c1a6cb39666ea,St Nicholas Greek Orthodox Church,33.548473,-117.18820600000001,Murrieta,CA,92562,06,06065,Riverside County,060650498002
3445,sg:f635630a98c542a7ba701fa02904310f,Moments of Meditation Baptist Church,34.013011999999996,-118.30931499999998,Los Angeles,CA,90062,06,06037,Los Angeles County,060372314002
3446,sg:128a90a931694f16ba138f0dc07bed19,Ukrainian Catholic Church and Parish Center,32.758569,-117.015547,La Mesa,CA,91941,06,06073,San Diego County,060730149012
3447,sg:3c9d563352a8429cb558a9057a976d2a,Masjid As Sabur,38.53836,-121.448085,Sacramento,CA,95820,06,06067,Sacramento County,060670030005
3448,sg:5b2c7c48d3724bf9af50fe729b3541dc,World Christians Bread Of Life Ministries,34.491077000000004,-117.373539,Victorville,CA,92392,06,06071,San Bernardino County,060710091182
3449,sg:5eabca55b15140448e45058e76a143ad,Carmelite Monastery,32.773254,-117.119777,San Diego,CA,92116,06,06073,San Diego County,060730019001
3450,sg:62e02a391741457e9241a61cf1164a14,Project Church,38.552580999999996,-121.524543,West Sacramento,CA,95691,06,06113,Yolo County,061130103023
3451,sg:7592cba571654778ae79edc6dc071109,Church of Christ Scientist,38.548093,-121.74321,Davis,CA,95616,06,06113,Yolo County,061130107013
3452,sg:76d5a2a5f6824752986199e8ec4e706f,St John Eudes Church,34.250844,-118.581224,Chatsworth,CA,91311,06,06037,Los Angeles County,060371133222
3453,sg:777d7c5e2c2b4bb5a485ebe4aef2cba8,Trinity Episcopal Church,34.426753000000005,-119.708277,Santa Barbara,CA,93101,06,06083,Santa Barbara County,060830009002
3454,sg:b810a69bb22844cda5ba9a61852a1baa,First Baptist Church of Moreno Valley,33.935137,-117.23063400000001,Moreno Valley,CA,92553,06,06065,Riverside County,060650425191
3455,sg:b9b819b2584f4fd5a8471856c775b97f,Lighthouse Christian Fellowship Ministries,33.974342,-118.323799,Los Angeles,CA,90043,06,06037,Los Angeles County,060372352012
3456,sg:cb65fa4c7fc64332ad363bc3da7dbbcb,First United Methodist Church of San Fernando,34.294774,-118.433342,San Fernando,CA,91340,06,06037,Los Angeles County,060373201002
3457,sg:d25768c0b8964f599347e884be8a93cc,First Church of God of Anderson Indiana,37.363495,-120.61603999999998,Atwater,CA,95301,06,06047,Merced County,060470006011
3458,sg:0ae24305df5f4fe3b2a4627ea77d25e1,Mount Calvary Baptist Church,37.928293,-121.269826,Stockton,CA,95206,06,06077,San Joaquin County,060770022011
3459,sg:1321d3ffd9394d9d95fecc0eabb3e4c6,Ministerios Cosecha Los Angeles,34.033978000000005,-118.263501,Los Angeles,CA,90015,06,06037,Los Angeles County,060372240101
3460,sg:38f0ace4c30d4eaa96647c17f2d89f2c,Bethel Latino Temple,34.142945000000005,-118.251099,Glendale,CA,91205,06,06037,Los Angeles County,060373022013
3461,sg:3a058fca57144fedbc7589dfb74c31a2,Praise Tabernacel Bible Church,33.990384000000006,-117.705327,Chino,CA,91710,06,06071,San Bernardino County,060710005043
3462,sg:3a50932562704357922eb4ee2c81421c,El Monte Vietnamese Seventh Day Adventist Church,34.078695,-118.020149,El Monte,CA,91732,06,06037,Los Angeles County,060374326012
3463,sg:505ef0a4d8234304a669d522a3c50578,The Church of Jesus Christ of Latter day Saints,33.914868,-118.008675,Los Angeles,CA,90001,06,06037,Los Angeles County,060375036022
3464,sg:85ff388364ad4d0eb36fa7cf05979214,Church of Jesus Christ,33.732984,-116.39211200000001,Palm Desert,CA,92260,06,06065,Riverside County,060650451181
3465,sg:a02b836438b14db2b7c5e0305041c7b8,The Church of Jesus Christ of Latter day Saints,36.608649,-118.05922199999999,Lone Pine,CA,93545,06,06027,Inyo County,060270008003
3466,sg:f20731fa143e460aa6341cb2c77ed951,Iglesia Calvario Asambleas de Dios,33.941987,-118.219521,South Gate,CA,90280,06,06037,Los Angeles County,060375356071
3467,sg:f2ce3713ab3443a38d12af95ecd46c66,Dream Mountain Christian Camp,38.141588,-120.501258,Murphys,CA,95247,06,06009,Calaveras County,060090001222
3468,sg:1a434396d60d40af9bf43a773b2ea642,Seventh Day Adventist Church,38.891594,-121.299419,Lincoln,CA,95648,06,06061,Placer County,060610214032
3469,sg:42851a44f0fd4b1ca617827396e3ee0d,Church of One Tree,38.436034,-122.714041,Santa Rosa,CA,95401,06,06097,Sonoma County,060971519004
3470,sg:435133a24bd44180b722d2c17fdac86f,Holy Cross Church,41.951169,-121.479545,Tulelake,CA,96134,06,06093,Siskiyou County,060930001001
3471,sg:45a02c5fb3944ccda0a449ff03a4621f,St Anthony's Church,34.129221,-117.31849,San Bernardino,CA,92411,06,06071,San Bernardino County,060710042023
3472,sg:5e8808be25bf4ccf8b464bf550a512b5,First Family Church,37.990308,-121.81969299999999,Antioch,CA,94509,06,06013,Contra Costa County,060133071011
3473,sg:629dcb81e3f14dec981f220fbd028a8a,Sacred Heart Catholic Church,34.074861,-117.895067,Covina,CA,91723,06,06037,Los Angeles County,060374062001
3474,sg:68e55a334f03461aabe45efc6a568653,Shaolin Temple Cultural Center USA,34.092846,-118.068973,Temple City,CA,91780,06,06037,Los Angeles County,060374812012
3475,sg:90501db165474ffa801a55aab6d171ee,Khmer Buddhist Association,33.79423,-118.17544699999999,Long Beach,CA,90806,06,06037,Los Angeles County,060375733001
3476,sg:9b182e67c1f04edcae60377388817807,Life Together Church,34.093967,-118.127707,Alhambra,CA,91801,06,06037,Los Angeles County,060374810011
3477,sg:9f3c3ebf221c4577be06a718ce59f89e,Church On the Rock Baptist,37.298006,-121.76406999999999,San Jose,CA,95135,06,06085,Santa Clara County,060855033303
