,safegraph_place_id,location_name,latitude,longitude,city,region,postal_code,stateFIPS,countyFIPS,countyName,poi_cbg,2020-01,2020-02,2020-03,2020-04,base
973,sg:142dc1e114b046b7b71ab2a57ab8dab1,Hesperia Church of the Nazarene,34.40732,-117.34664,Hesperia,CA,92345,06,06071,San Bernardino County,060710100181,52.0,37.0,59.0,6.0,44.5
974,sg:1436fee25c1f4462a4d689d12e06c2a0,Elmira Baptist Church,38.351558,-121.909443,Elmira,CA,95625,06,06095,Solano County,060952529043,9.0,5.0,6.0,7.0,7.0
975,sg:144ded04914c428b834f84b0ffb1f0a8,First Presbyterian Church of Granada Hills,34.258928000000004,-118.522759,Northridge,CA,91326,06,06037,Los Angeles County,060371113013,10.0,20.0,4.0,1.0,15.0
977,sg:146c1c2ad6cd472d98ef115f62c8f054,103 Saints Korean Catholic Center,33.81304,-118.334989,Torrance,CA,90505,06,06037,Los Angeles County,060376511012,31.0,27.0,15.0,5.0,29.0
978,sg:147b1b3d5a5e4e1186920053b8be5691,First Love Church of God In Christ,33.963682,-118.286905,Los Angeles,CA,90044,06,06037,Los Angeles County,060372383203,137.0,90.0,87.0,50.0,113.5
980,sg:14810da4142d4749a15b84f79328881c,South Bay Mission Church,33.856076,-118.289994,Gardena,CA,90248,06,06037,Los Angeles County,060375435011,14.0,17.0,9.0,0.0,15.5
981,sg:14871b845fd24a00ba79b0594086c93b,Tokaikolo Christian Church,37.46458,-122.138469,East Palo Alto,CA,94303,06,06081,San Mateo County,060816119006,28.0,33.0,11.0,13.0,30.5
982,sg:149156b259b242829e237b3873255f1f,St Dunstan's Episcopal Church,32.795891999999995,-117.049774,San Diego,CA,92120,06,06073,San Diego County,060730097065,159.0,154.0,117.0,28.0,156.5
984,sg:1499ba089fff422c9dbda571bdd93b6f,Madonna Del Sasso Parish,36.697481,-121.645799,Salinas,CA,93906,06,06053,Monterey County,060530004002,170.0,157.0,84.0,14.0,163.5
985,sg:14a20e40130f4179b0ff65b31585598e,Shadowridge Church,38.745061,-121.195715,Granite Bay,CA,95746,06,06061,Placer County,060610206042,35.0,31.0,31.0,9.0,33.0
986,sg:14a6f34dd9a0403e9f2cafcfd64e56d8,St Michael the Archangel Episcopal Church,33.9207,-118.417438,El Segundo,CA,90245,06,06037,Los Angeles County,060376201021,10.0,11.0,4.0,2.0,10.5
987,sg:14a9e4535ca749fe8e273a6b3d051176,The Church of Jesus Christ of Latter day Saints,32.741869,-117.241302,San Diego,CA,92107,06,06073,San Diego County,060730074006,23.0,26.0,22.0,14.0,24.5
988,sg:14b175314e0b4bf9a8762b2af32ed795,Church of Christ Chowchilla,37.118312,-120.263422,Chowchilla,CA,93610,06,06039,Madera County,060390003002,28.0,30.0,23.0,22.0,29.0
989,sg:14b213357fcf4836bfeb33667694abc2,St Charles Catholic Church,32.578707,-117.093399,San Diego,CA,92154,06,06073,San Diego County,060730101032,232.0,232.0,127.0,15.0,232.0
990,sg:14b47e9713a74f9ba2d0698864640887,Jehovah's Witnesses,34.11948,-116.407194,Yucca Valley,CA,92284,06,06071,San Bernardino County,060710104121,60.0,44.0,34.0,6.0,52.0
992,sg:14bbdbc64d4a42b4a422f0d8a8e48fbb,La Tijera United Methodist Church,33.970268,-118.377901,Los Angeles,CA,90045,06,06037,Los Angeles County,060372771001,22.0,19.0,8.0,6.0,20.5
994,sg:14d6d1bb9ca94c6cb6e7b8ba4de6e604,Faith Lutheran Church,33.463491,-117.66206499999998,Capistrano Beach,CA,92624,06,06059,Orange County,060590422054,50.0,39.0,34.0,5.0,44.5
995,sg:14d94e48a1e44588852845f70955c8e1,The Church of Jesus Christ of Latter day Saints,34.200337,-118.841001,Thousand Oaks,CA,91362,06,06111,Ventura County,061110072021,91.0,62.0,61.0,13.0,76.5
996,sg:14dce328c4fb4e158087c14b26f52a03,Iglesia Del Nazareno Paramount,33.947483,-118.212886,South Gate,CA,90280,06,06037,Los Angeles County,060375358032,24.0,24.0,22.0,14.0,24.0
997,sg:14e5dfafaf354aa9842b32da621c9d22,St Theresa Catholic Church,37.838068,-122.231421,Oakland,CA,94618,06,06001,Alameda County,060014042002,32.0,50.0,24.0,4.0,41.0
998,sg:14ed5ea2fa28442ca64ac78796c29f41,Hanah Mission Church,34.074317,-117.749174,Pomona,CA,91767,06,06037,Los Angeles County,060374026005,42.0,41.0,27.0,12.0,41.5
999,sg:14ef784e02e8423db7636f880a882d04,Holy Spirit Mission,35.347045,-118.992952,Bakersfield,CA,93307,06,06029,Kern County,060290025002,23.0,28.0,28.0,14.0,25.5
1000,sg:14f326cbc4264c93985990e74513e823,Kings Way Church,33.739831,-117.830091,Tustin,CA,92780,06,06059,Orange County,060590755051,26.0,16.0,13.0,10.0,21.0
1003,sg:1506a9c2ae844e71a0a45863aad4f2a3,Second Bethel Missionary Baptist Church,37.814181,-122.272611,Oakland,CA,94612,06,06001,Alameda County,060014014003,7.0,7.0,6.0,5.0,7.0
1004,sg:150840a7738c456e8620e60a4a5e42e3,Praise Experience Church,34.093268,-117.681452,Montclair,CA,91763,06,06071,San Bernardino County,060710002012,5.0,4.0,5.0,0.0,4.5
1005,sg:150ba0c5b53842e6be367e2d1c34714a,Friendship Baptist Church,33.994669,-118.46783,Venice,CA,90291,06,06037,Los Angeles County,060372732004,51.0,50.0,38.0,30.0,50.5
1006,sg:150e2247599f4c39b1274989b1e66e68,Green Valley Community Church,38.717111,-120.860271,Placerville,CA,95667,06,06017,El Dorado County,060170309022,221.0,202.0,112.0,22.0,211.5
1007,sg:1511410bdbb44d87b9abf2f2c2d9352e,Ward Avenue Baptist Church,37.4771,-121.140598,Patterson,CA,95363,06,06099,Stanislaus County,060990032021,25.0,14.0,15.0,9.0,19.5
1008,sg:15182e99f79a473a98636c8163415598,United Church Of The Desert,33.734827,-116.312152,Palm Desert,CA,92211,06,06065,Riverside County,060650449112,5.0,6.0,6.0,1.0,5.5
1009,sg:152535a6a0984b81b4efdf85a2d5f4fd,Berkeley Covenant Church,37.882395,-122.27988899999998,Berkeley,CA,94707,06,06001,Alameda County,060014218001,7.0,3.0,2.0,2.0,5.0
1010,sg:1527ac992ca54d488cf37a522f54e23b,St John Baptist Church,37.470016,-122.150646,East Palo Alto,CA,94303,06,06081,San Mateo County,060816120002,41.0,23.0,11.0,19.0,32.0
1011,sg:1528f69da40b4601a5fdca31ed9be161,Calvary Orthodox Presbyterian,33.919475,-118.011526,La Mirada,CA,90638,06,06037,Los Angeles County,060375036011,7.0,14.0,9.0,4.0,10.5
1013,sg:153406cc8b2f48c7bee68d4d250fe49f,Carlton Hills Southern Baptist Church,32.844593,-117.00056399999998,Santee,CA,92071,06,06073,San Diego County,060730166061,72.0,62.0,68.0,32.0,67.0
1015,sg:15414befbf4c4aebbc28058c8c26a711,St Paul's Baptist Church,33.802398,-118.210846,Long Beach,CA,90810,06,06037,Los Angeles County,060375727002,130.0,145.0,51.0,16.0,137.5
1016,sg:154765de54e9415f8c29778a537870f5,Palisades Presbyterian Church,32.786978000000005,-117.08364,San Diego,CA,92120,06,06073,San Diego County,060730097033,45.0,42.0,14.0,12.0,43.5
1017,sg:154c8821560f4cc1bb831f606d48e005,Grace Chinese Baptist Church of San Jose,37.31597,-122.014459,Cupertino,CA,95014,06,06085,Santa Clara County,060855080011,43.0,33.0,25.0,6.0,38.0
1018,sg:1550b72da68a4303a328194648e6967f,First Nazarene Church,35.329814,-119.030644,Bakersfield,CA,93304,06,06029,Kern County,060290029003,102.0,54.0,38.0,28.0,78.0
1019,sg:1554535201354c099fac3b068029d47d,First Fundamental Bible Church,33.971829,-118.075419,Whittier,CA,90606,06,06037,Los Angeles County,060375023015,83.0,66.0,49.0,15.0,74.5
1020,sg:155b8865a98845c49731c51566705604,The Church of the Assumption San Leandro,37.721456,-122.135841,San Leandro,CA,94577,06,06001,Alameda County,060014330001,47.0,34.0,23.0,13.0,40.5
1022,sg:156929714820402faabc654a8773c7ec,Angelus Bible Institute,34.076399,-118.260923,Los Angeles,CA,90026,06,06037,Los Angeles County,060371975001,162.0,165.0,110.0,15.0,163.5
1023,sg:1570664e64db4d5ab9a6e1c464776755,Great I Am Ministries,33.961477,-117.417425,Riverside,CA,92504,06,06065,Riverside County,060650308004,40.0,55.0,25.0,12.0,47.5
1024,sg:1575e5bc24314962b9d767de97211d29,Centro Cristiano Esperanza,33.786085,-117.819003,Orange,CA,92869,06,06059,Orange County,060590758072,23.0,10.0,18.0,7.0,16.5
1025,sg:15790ced73a04c4fbf3f81dc2d9e4814,Napa Valley Korean SDA Church,38.307051,-122.275217,Napa,CA,94559,06,06055,Napa County,060552004002,12.0,9.0,9.0,10.0,10.5
1026,sg:157f8009a79e4c7b871a8813ad4d238b,Saint Bernard Catholic Church,33.87696500000001,-118.127546,Bellflower,CA,90706,06,06037,Los Angeles County,060375544041,132.0,135.0,79.0,17.0,133.5
1028,sg:159e7c3d7aec4a0eae7973421a27da0e,Mariners Church Huntington Beach,33.715255,-117.991549,Huntington Beach,CA,92647,06,06059,Orange County,060590994024,141.0,120.0,73.0,13.0,130.5
1029,sg:15a2d55b4b3d45b2ba705e04ba5d4911,Greater Ambassador Church of God In Christ,34.131082,-117.994148,Monrovia,CA,91016,06,06037,Los Angeles County,060374311001,33.0,18.0,23.0,14.0,25.5
1030,sg:15a3a0c92dad4219be64e079e24588f2,St Paul Baptist Church,38.538949,-121.460643,Sacramento,CA,95820,06,06067,Sacramento County,060670044023,133.0,114.0,70.0,36.0,123.5
1032,sg:15aef8969eec4d00a410ca13f053dd85,Living Stones Christian Church,37.588645,-122.028238,Union City,CA,94587,06,06001,Alameda County,060014403081,42.0,47.0,35.0,6.0,44.5
1033,sg:15b308dd15f04dbab3ccfcbd839cc0ff,Community Bible Church,32.899744,-117.12094,San Diego,CA,92126,06,06073,San Diego County,060730083601,31.0,31.0,22.0,4.0,31.0
1034,sg:15b60d8ea49e4e9289bc043c8e6d05a5,Calvary Community Church,33.907968,-117.854636,Brea,CA,92823,06,06059,Orange County,060590117091,82.0,73.0,46.0,16.0,77.5
1035,sg:15b9938102f24f81832ed6a280e72b82,Winners Outreach Church,34.13293,-117.904533,Azusa,CA,91702,06,06037,Los Angeles County,060374043013,8.0,6.0,6.0,3.0,7.0
1036,sg:15cb050b59b24c9697683cdb6748d423,Saint Garabed Armenian Church,34.100254,-118.298005,Los Angeles,CA,90027,06,06037,Los Angeles County,060371912011,149.0,157.0,79.0,8.0,153.0
1038,sg:15d8b2c74b56466dbf9ace70a0a1dd29,San Salvador Catholic Church,34.064277000000004,-117.326107,Colton,CA,92324,06,06071,San Bernardino County,060710125003,75.0,92.0,64.0,25.0,83.5
1039,sg:15d967551f8943c997ad719c16ed6902,Light Christian Church,38.494086,-121.437006,Sacramento,CA,95823,06,06067,Sacramento County,060670050021,49.0,58.0,24.0,16.0,53.5
1040,sg:15dfe8b72a204e44a980c1d88e817893,The Church of Jesus Christ of Latter day Saints,37.311176,-122.025804,Cupertino,CA,95014,06,06085,Santa Clara County,060855080014,39.0,36.0,24.0,7.0,37.5
1041,sg:15e57bd9b8a94f97a606918066606daa,Grace Bible Fellowship,37.939279,-122.34064,Richmond,CA,94804,06,06013,Contra Costa County,060133740001,31.0,14.0,20.0,7.0,22.5
1042,sg:15f9261977874d06a160b658450d3993,St Elizabeth Church,37.426578000000006,-121.87067,Milpitas,CA,95035,06,06085,Santa Clara County,060855044153,327.0,307.0,175.0,23.0,317.0
1043,sg:1613e4955b794560a0ee00cc4f88c20e,Desert Vineyard Church,34.704823,-118.111391,Lancaster,CA,93535,06,06037,Los Angeles County,060379006021,26.0,20.0,16.0,1.0,23.0
1044,sg:1618e54d27d044d3928e0a7058a8f001,First United Methodist Church of Torrance,33.832199,-118.320336,Torrance,CA,90501,06,06037,Los Angeles County,060376509014,6.0,6.0,2.0,5.0,6.0
1045,sg:1619d2fb71bb43938d94dd0736ca864d,Ministerios Fuente De Vida,34.143028,-118.25168,Glendale,CA,91205,06,06037,Los Angeles County,060373022013,34.0,36.0,19.0,2.0,35.0
1046,sg:161e739b7f674af29f4a395b0f055597,American Buddhist Cultural Society,37.571769,-122.03066,Fremont,CA,94555,06,06001,Alameda County,060014413021,16.0,10.0,2.0,2.0,13.0
1047,sg:161ed04d68de4430bc422472b5c9a445,Twin Lakes Community Church,34.607471999999994,-117.823209,Palmdale,CA,93591,06,06037,Los Angeles County,060379001041,29.0,26.0,23.0,13.0,27.5
1048,sg:161f013e18384480a9c72226e7028ee9,Centinela Baptist Church,33.893451,-118.36056200000002,Lawndale,CA,90260,06,06037,Los Angeles County,060376039005,15.0,10.0,13.0,5.0,12.5
1050,sg:1623d808d0e947108cff369593737ad2,New Hope Orthodox Presbyterian Church,36.334529,-119.657972,Hanford,CA,93230,06,06031,Kings County,060310010011,45.0,46.0,29.0,29.0,45.5
1052,sg:162bbd99090240759faabd2ddd243c38,Macedonia Missionary Baptist Church,32.71199,-117.109398,San Diego,CA,92102,06,06073,San Diego County,060730034032,43.0,28.0,25.0,15.0,35.5
1053,sg:16340e00a2a64415b11d3589c7204aa6,Presbyterian Church Grace,41.431171,-122.378578,Weed,CA,96094,06,06093,Siskiyou County,060930009006,19.0,14.0,11.0,7.0,16.5
1054,sg:16423656da02409b925814207ebdef9c,Cornerstone Christian Fellowship,33.708228000000005,-117.937596,Fountain Valley,CA,92708,06,06059,Orange County,060590992292,28.0,30.0,21.0,5.0,29.0
1055,sg:164455da66944b3cb8c9aeab1a5e637e,325 North Eastern Avenue,32.981134999999995,-115.518223,Brawley,CA,92227,06,06025,Imperial County,060250104001,46.0,29.0,31.0,11.0,37.5
1056,sg:16464b7b926c41219a2622181b171625,Sacred Church,37.630276,-122.413532,San Bruno,CA,94066,06,06081,San Mateo County,060816041013,19.0,20.0,18.0,7.0,19.5
1057,sg:164fa69444f94e579f0c9e7361dd6a3c,New Life,32.834215,-117.276821,La Jolla,CA,92037,06,06073,San Diego County,060730081011,7.0,3.0,3.0,1.0,5.0
1058,sg:165616423c3f4675831fdb0ff2b90ea9,Greater Bethel Apostolic Church,33.995124,-117.394381,Riverside,CA,92509,06,06065,Riverside County,060650402011,45.0,32.0,31.0,16.0,38.5
1059,sg:165a466c15fa41bfbc28b820ace132d1,First Missionary Baptist Church,33.99092,-118.251854,Los Angeles,CA,90011,06,06037,Los Angeles County,060372291002,68.0,67.0,58.0,40.0,67.5
1060,sg:165c3541121a401daf0b310fe9d3b124,Hmong Alliance Church of Fresno,36.751208,-119.641557,Fresno,CA,93737,06,06019,Fresno County,060190059041,13.0,23.0,14.0,4.0,18.0
1061,sg:165e00aa26304c3fb48e1231cbd53100,American Muslim Association of Hayward Gading Mosque,37.643651,-122.079903,Hayward,CA,94544,06,06001,Alameda County,060014375002,63.0,49.0,34.0,22.0,56.0
1062,sg:165fa086fc954159be8bbf0101983889,Greater Church of Jesus Christ Apostolic Faith,37.338589,-121.911497,San Jose,CA,95126,06,06085,Santa Clara County,060855006001,10.0,4.0,6.0,4.0,7.0
1063,sg:16625d94a1954368864ab7f4fb6cf6f6,First Southern Baptist Church,36.524187,-119.284046,Cutler,CA,93615,06,06107,Tulare County,061070006001,50.0,40.0,31.0,12.0,45.0
1064,sg:1665409dd0884dbcbb5ae5fe5fd33ea0,Bay Area Baptist Church,37.561453,-121.996123,Fremont,CA,94536,06,06001,Alameda County,060014418001,32.0,38.0,28.0,7.0,35.0
1066,sg:168e854348ad43d291146cd444015ce7,St Andrew's Abbey,34.457757,-117.86786399999998,Valyermo,CA,93563,06,06037,Los Angeles County,060379110013,15.0,9.0,9.0,1.0,12.0
1067,sg:168ebe97d17a48029c7632c94707b85d,First Baptist Nevada City,39.264074,-121.017564,Nevada City,CA,95959,06,06057,Nevada County,060570008021,9.0,8.0,4.0,3.0,8.5
1068,sg:169f581d351342bc99350f87c450aa9c,Central Baptist Church,36.822767,-119.706205,Clovis,CA,93612,06,06019,Fresno County,060190056022,23.0,13.0,17.0,8.0,18.0
1069,sg:16af12838ada4f93959645fa9e2ce65c,Compass Bible Church,33.58869,-117.725264,Aliso Viejo,CA,92656,06,06059,Orange County,060590626344,258.0,279.0,165.0,20.0,268.5
1070,sg:16af3183348044d1bbe6b9946b8bbe43,Pleasant Hill Church of Christ,37.94918,-122.089384,Pleasant Hill,CA,94523,06,06013,Contra Costa County,060133260002,14.0,13.0,5.0,6.0,13.5
1072,sg:16b339edca2a4ec69e0628d3860a9de1,United Pentecostal Church,33.210871999999995,-117.256967,Vista,CA,92083,06,06073,San Diego County,060730194032,43.0,39.0,43.0,34.0,41.0
1073,sg:16b5f0ed46bc417ca23ef962ffdd5ac2,Chapel of Awareness,33.044625,-117.295924,Encinitas,CA,92024,06,06073,San Diego County,060730175012,37.0,40.0,23.0,26.0,38.5
1074,sg:16b7f2b33df743a2a98cee40f61300ac,St Joachim's Catholic Church,36.960439,-120.06543700000002,Madera,CA,93637,06,06039,Madera County,060390008006,53.0,47.0,36.0,4.0,50.0
1075,sg:16babc2f17cb450297a2f8c4a31baa38,Fuse Church,33.992631,-117.345105,Riverside,CA,92507,06,06065,Riverside County,060650422092,62.0,81.0,35.0,14.0,71.5
1076,sg:16c211ce1c6c48ea99dc9d563799bef4,The Branch Community Church,33.821776,-118.263077,Carson,CA,90745,06,06037,Los Angeles County,060375439051,62.0,48.0,37.0,18.0,55.0
1077,sg:16c2a73a6b51486a8be8cb4186b6fff1,The Church of Jesus Christ of Latter day Saints,32.788159,-116.91723600000002,El Cajon,CA,92019,06,06073,San Diego County,060730156021,62.0,62.0,38.0,13.0,62.0
1078,sg:16c36b30833c474e9efde4845145b267,Pulse,37.88294000000001,-122.068581,Walnut Creek,CA,94595,06,06013,Contra Costa County,060133342003,44.0,40.0,30.0,12.0,42.0
1079,sg:16c56a42ae3d4b5998dcc90fd9a6319c,Hope In Christ Community Church,33.902854,-118.199654,Compton,CA,90221,06,06037,Los Angeles County,060375420002,38.0,30.0,17.0,21.0,34.0
1081,sg:16ceedd03f8b4165acef7a6fe56462e1,Sacred Heart,40.789213,-124.132693,Eureka,CA,95501,06,06023,Humboldt County,060230008002,7.0,10.0,5.0,1.0,8.5
1083,sg:16d66e0c287f48beababeca341a0101c,Praise Chapel Family Christian Fellowship,34.011452,-118.12211200000002,Montebello,CA,90640,06,06037,Los Angeles County,060375320011,45.0,37.0,27.0,17.0,41.0
1084,sg:16d72c71ad6045fb9fe99c8348d614c8,Church of God & Saints of Christ,34.008067,-118.245121,Los Angeles,CA,90011,06,06037,Los Angeles County,060372281002,28.0,24.0,11.0,11.0,26.0
1085,sg:16d74cd2ad1e4606855eb2185f5ed314,Centrpoint Construction,33.740706,-118.040052,Huntington Beach,CA,92649,06,06059,Orange County,060590996034,20.0,23.0,9.0,0.0,21.5
1086,sg:16db62d452f847eabeccebffbbb7926f,Good Samaritan Church,34.170137,-118.285852,Glendale,CA,91201,06,06037,Los Angeles County,060373015022,22.0,27.0,14.0,2.0,24.5
1088,sg:16e8951c24f14541a19587f7a0884c08,Hillview Baptist Church,37.59780900000001,-122.020575,Union City,CA,94587,06,06001,Alameda County,060014402001,48.0,34.0,39.0,20.0,41.0
1089,sg:16ec17d2e37e477fb9523c447957a199,End Times Ministries,40.542317,-122.39392,Redding,CA,96001,06,06089,Shasta County,060890110023,5.0,6.0,10.0,2.0,5.5
1091,sg:16f6a1eae7614756ac87f23b5cac1d7c,First Baptist Church Of Watsonville,36.916964,-121.754318,Watsonville,CA,95076,06,06087,Santa Cruz County,060871102003,53.0,49.0,37.0,18.0,51.0
1092,sg:16f6b4115f9e42549c607d8c782c17c7,St John's Cathedral,36.740672,-119.782534,Fresno,CA,93721,06,06019,Fresno County,060190005021,8.0,27.0,6.0,0.0,17.5
1093,sg:16f9d40609d0437abbfe96b91c2c0a96,Our Lady of Mount Carmel,32.560115,-117.044551,San Ysidro,CA,92173,06,06073,San Diego County,060730100052,313.0,362.0,183.0,25.0,337.5
1094,sg:16fb07799970421988be1913b9e6b000,Cumberland Presbyterian Chinese Church,37.702942,-122.464417,Daly City,CA,94014,06,06081,San Mateo County,060816007003,104.0,96.0,71.0,30.0,100.0
1095,sg:170dae5a157f414493b5b6509165b66f,Bethel Baptist Church,32.726894,-117.086316,San Diego,CA,92105,06,06073,San Diego County,060730034014,43.0,59.0,18.0,16.0,51.0
1096,sg:170ebb5d44b248b3af8f5e0a9df3dd3d,New Testament Baptist Church,37.765891,-122.194802,Oakland,CA,94621,06,06001,Alameda County,060014087004,92.0,74.0,54.0,29.0,83.0
1097,sg:170f6179808a4447970772c641a986f5,Islam Ahmadiyya Movement,34.036618,-117.705729,Chino Hills,CA,91709,06,06071,San Bernardino County,060710004032,31.0,45.0,41.0,13.0,38.0
1098,sg:1711372583614729a70a3f2947508bc5,The Church of Jesus Christ of Latter day Saints,34.283707,-119.164662,Ventura,CA,93004,06,06111,Ventura County,061110013012,56.0,38.0,30.0,19.0,47.0
1099,sg:1711678a8a70418bb41cbe23eb206122,Community Of Grace,37.655498,-122.093815,Hayward,CA,94544,06,06001,Alameda County,060014368001,5.0,8.0,7.0,1.0,6.5
1100,sg:1719da827cbb43b4b41da1acb3c7ce70,Church of Christ,33.889022,-118.198107,Compton,CA,90221,06,06037,Los Angeles County,060375421053,37.0,41.0,25.0,23.0,39.0
1101,sg:171a72b2ac494ee7bc767700f4e9dbf0,Grace United Methodist Church,37.742515,-122.493659,San Francisco,CA,94116,06,06075,San Francisco County,060750329014,8.0,8.0,4.0,4.0,8.0
1102,sg:171c058fc64041c9b78008b987a9b95b,Iglesia Bautista Hispana,37.471465,-122.228278,Redwood City,CA,94061,06,06081,San Mateo County,060816109004,47.0,53.0,36.0,27.0,50.0
1103,sg:1720cb2f625c423bbeb3503b89c2f1f9,The Church of Jesus Christ of Latter day Saints,34.039987,-118.46967,Santa Monica,CA,90404,06,06037,Los Angeles County,060377016021,58.0,48.0,46.0,33.0,53.0
1104,sg:1721247242a1443bb291fd0ae886bf50,Lord's Community Church,33.995289,-117.963625,Hacienda Heights,CA,91745,06,06037,Los Angeles County,060374086252,20.0,19.0,16.0,6.0,19.5
1105,sg:1724198e4e0341c58bb39f89eb4a36c1,Chevy Chase Baptist Church,34.136164,-118.239222,Glendale,CA,91205,06,06037,Los Angeles County,060373021022,47.0,46.0,24.0,6.0,46.5
1106,sg:1729247b495c488885465bdf12c7ed31,Grace Bible Fellowship Of Antioch,37.99890900000001,-121.757003,Antioch,CA,94509,06,06013,Contra Costa County,060133060022,56.0,70.0,30.0,0.0,63.0
1107,sg:172d62c0e62e465882d379d1b6c133ee,Oceanside Sanctuary,33.194532,-117.376891,Oceanside,CA,92054,06,06073,San Diego County,060730184003,18.0,24.0,9.0,6.0,21.0
1108,sg:172e490b9fa4493cb56e4406f82c16e5,Saint Katherine Greek Orthodox Church,38.424498,-121.468241,Elk Grove,CA,95758,06,06067,Sacramento County,060670096193,23.0,23.0,7.0,9.0,23.0
1109,sg:173281ca59994b4d9d6bf9c8d35e4bd2,St Ambrose Catholic Church,34.094155,-118.36194,West Hollywood,CA,90046,06,06037,Los Angeles County,060377002001,65.0,42.0,36.0,9.0,53.5
1110,sg:1740278b4c2e4d1a8572ea4b649e38f4,Kern County Southern Baptist Assn,35.35525300000001,-119.046258,Bakersfield,CA,93309,06,06029,Kern County,060290018012,41.0,30.0,21.0,15.0,35.5
1111,sg:17439672cd58483f8e97655263711595,Riverpark Bible Church,36.845222,-119.76506100000002,Fresno,CA,93720,06,06019,Fresno County,060190055101,113.0,112.0,76.0,30.0,112.5
1112,sg:1743fd3071444ac48122ada9340df126,Promise Community Church,33.864206,-117.9192,Fullerton,CA,92832,06,06059,Orange County,060590116022,31.0,33.0,28.0,23.0,32.0
